Table_num,Table_name,Category_num,Category_desc,Year,Units,Value_added,Imports,Total
5,Home food and beverage dollar,14,Total food dollar,2012,million 2017 dollars,,,901328.08
5,Home food and beverage dollar,15,Domestic food dollar,2012,million 2017 dollars,,,785327.53
5,Home food and beverage dollar,16,Farm share,2012,million 2017 dollars,,,154647.14
5,Home food and beverage dollar,1,Total,2013,million 2017 dollars,746042.76,49736.05,796201.46
5,Home food and beverage dollar,2,Agribusiness,2013,million 2017 dollars,17007.8,2112.48,19119.11
5,Home food and beverage dollar,3,Farm production,2013,million 2017 dollars,78795.04,7084.83,85876.57
5,Home food and beverage dollar,4,Food processing,2013,million 2017 dollars,169775.9,16295.42,186062.25
5,Home food and beverage dollar,5,Packaging,2013,million 2017 dollars,27522.71,10755.93,38278.3
5,Home food and beverage dollar,6,Transportation,2013,million 2017 dollars,35462.45,404.73,35869.68
5,Home food and beverage dollar,7,Wholesale trade,2013,million 2017 dollars,146856.79,-613.57,146235.21
5,Home food and beverage dollar,8,Retail trade,2013,million 2017 dollars,185214.03,3283.47,188495.76
5,Home food and beverage dollar,9,Foodservices,2013,million 2017 dollars,3801.57,49.09,3850.77
5,Home food and beverage dollar,10,Energy,2013,million 2017 dollars,26995.42,8084.89,35080.57
5,Home food and beverage dollar,11,Finance and insurance,2013,million 2017 dollars,26173.94,1486.09,27661.16
5,Home food and beverage dollar,12,Advertising,2013,million 2017 dollars,15112.97,809.63,15921.93
5,Home food and beverage dollar,13,Legal and accounting,2013,million 2017 dollars,11829.79,326.95,12157.27
5,Home food and beverage dollar,14,Total food dollar,2013,million 2017 dollars,,,913468.56
5,Home food and beverage dollar,15,Domestic food dollar,2013,million 2017 dollars,,,796201.46
5,Home food and beverage dollar,16,Farm share,2013,million 2017 dollars,,,151089.13
5,Home food and beverage dollar,1,Total,2014,million 2017 dollars,739197.64,52291.97,791763.8
5,Home food and beverage dollar,2,Agribusiness,2014,million 2017 dollars,17244.78,2438.32,19681.88
5,Home food and beverage dollar,3,Farm production,2014,million 2017 dollars,72138.02,8763.24,80901.91
5,Home food and beverage dollar,4,Food processing,2014,million 2017 dollars,169759.73,16256.29,186020.14
5,Home food and beverage dollar,5,Packaging,2014,million 2017 dollars,25428.25,11040.76,36466.66
5,Home food and beverage dollar,6,Transportation,2014,million 2017 dollars,34921.16,444.87,35366.21
5,Home food and beverage dollar,7,Wholesale trade,2014,million 2017 dollars,144232.2,-276.89,143958.9
5,Home food and beverage dollar,8,Retail trade,2014,million 2017 dollars,186410.36,3571.54,189989.7
5,Home food and beverage dollar,9,Foodservices,2014,million 2017 dollars,3900,54.21,3953.92
5,Home food and beverage dollar,10,Energy,2014,million 2017 dollars,26943.23,7513.27,34457.61
5,Home food and beverage dollar,11,Finance and insurance,2014,million 2017 dollars,29643.66,1534.14,31180.73
5,Home food and beverage dollar,12,Advertising,2014,million 2017 dollars,15745.53,883.8,16629.3
5,Home food and beverage dollar,13,Legal and accounting,2014,million 2017 dollars,11793.55,347.91,12140.52
5,Home food and beverage dollar,14,Total food dollar,2014,million 2017 dollars,,,919261.13
5,Home food and beverage dollar,15,Domestic food dollar,2014,million 2017 dollars,,,791763.8
5,Home food and beverage dollar,16,Farm share,2014,million 2017 dollars,,,149523.68
5,Home food and beverage dollar,1,Total,2015,million 2017 dollars,760119.1,53502.84,813498.18
5,Home food and beverage dollar,2,Agribusiness,2015,million 2017 dollars,16095.65,2827.5,18922.82
5,Home food and beverage dollar,3,Farm production,2015,million 2017 dollars,68603.34,8664.59,77267.32
5,Home food and beverage dollar,4,Food processing,2015,million 2017 dollars,175704.38,18438.74,194144.39
5,Home food and beverage dollar,5,Packaging,2015,million 2017 dollars,24604.27,10462.91,35066.62
5,Home food and beverage dollar,6,Transportation,2015,million 2017 dollars,35805.86,535.89,36340.82
5,Home food and beverage dollar,7,Wholesale trade,2015,million 2017 dollars,151546.63,-212.89,151334.8
5,Home food and beverage dollar,8,Retail trade,2015,million 2017 dollars,196744.45,3939.94,200679.83
5,Home food and beverage dollar,9,Foodservices,2015,million 2017 dollars,4085.34,58.85,4144.21
5,Home food and beverage dollar,10,Energy,2015,million 2017 dollars,26319.54,6173.58,32492.82
5,Home food and beverage dollar,11,Finance and insurance,2015,million 2017 dollars,31220.9,1496.98,32719.65
5,Home food and beverage dollar,12,Advertising,2015,million 2017 dollars,16929.36,886.03,17815.14
5,Home food and beverage dollar,13,Legal and accounting,2015,million 2017 dollars,11966.37,333.38,12300.22
5,Home food and beverage dollar,14,Total food dollar,2015,million 2017 dollars,,,945801.9
5,Home food and beverage dollar,15,Domestic food dollar,2015,million 2017 dollars,,,813498.18
5,Home food and beverage dollar,16,Farm share,2015,million 2017 dollars,,,146395.79
5,Home food and beverage dollar,1,Total,2016,million 2017 dollars,777470.07,57899.6,835158.71
5,Home food and beverage dollar,2,Agribusiness,2016,million 2017 dollars,16436.54,3333.5,19770.89
5,Home food and beverage dollar,3,Farm production,2016,million 2017 dollars,67801.97,10556.7,78357.3
5,Home food and beverage dollar,4,Food processing,2016,million 2017 dollars,178360.96,19555.29,197926.77
5,Home food and beverage dollar,5,Packaging,2016,million 2017 dollars,23982.91,10547.03,34530.56
5,Home food and beverage dollar,6,Transportation,2016,million 2017 dollars,36359.55,720.82,37082.03
5,Home food and beverage dollar,7,Wholesale trade,2016,million 2017 dollars,154735.82,212.41,154951.46
5,Home food and beverage dollar,8,Retail trade,2016,million 2017 dollars,205035.33,4144.77,209172.88
5,Home food and beverage dollar,9,Foodservices,2016,million 2017 dollars,4213.45,62.58,4275.8
5,Home food and beverage dollar,10,Energy,2016,million 2017 dollars,26216.84,5839.99,32054.87
5,Home food and beverage dollar,11,Finance and insurance,2016,million 2017 dollars,33628.18,1645.18,35275.81
5,Home food and beverage dollar,12,Advertising,2016,million 2017 dollars,18538.72,1017.51,19556.75
5,Home food and beverage dollar,13,Legal and accounting,2016,million 2017 dollars,12176.86,375.37,12552.3
5,Home food and beverage dollar,14,Total food dollar,2016,million 2017 dollars,,,971115.44
5,Home food and beverage dollar,15,Domestic food dollar,2016,million 2017 dollars,,,835158.71
5,Home food and beverage dollar,16,Farm share,2016,million 2017 dollars,,,152805.06
5,Home food and beverage dollar,1,Total,2017,million 2017 dollars,819892.57,56038.6,875931.16
5,Home food and beverage dollar,2,Agribusiness,2017,million 2017 dollars,14685.45,3191.92,17877.37
5,Home food and beverage dollar,3,Farm production,2017,million 2017 dollars,74010.3,11293.39,85303.69
5,Home food and beverage dollar,4,Food processing,2017,million 2017 dollars,187417.8,18075.79,205493.59
5,Home food and beverage dollar,5,Packaging,2017,million 2017 dollars,23101.33,10100.18,33201.51
5,Home food and beverage dollar,6,Transportation,2017,million 2017 dollars,37624.77,721.2,38346.4
5,Home food and beverage dollar,7,Wholesale trade,2017,million 2017 dollars,160638.26,48.38,160686.65
5,Home food and beverage dollar,8,Retail trade,2017,million 2017 dollars,222303.41,3946.05,226249.45
5,Home food and beverage dollar,9,Foodservices,2017,million 2017 dollars,4415.64,60.22,4475.87
5,Home food and beverage dollar,10,Energy,2017,million 2017 dollars,28185.65,5751.78,33937.42
5,Home food and beverage dollar,11,Finance and insurance,2017,million 2017 dollars,34498.39,1519.98,36018.37
5,Home food and beverage dollar,12,Advertising,2017,million 2017 dollars,20265.01,966.79,21231.8
5,Home food and beverage dollar,13,Legal and accounting,2017,million 2017 dollars,12746.55,362.48,13109.03
5,Home food and beverage dollar,14,Total food dollar,2017,million 2017 dollars,,,1010241
5,Home food and beverage dollar,15,Domestic food dollar,2017,million 2017 dollars,,,875931.16
5,Home food and beverage dollar,16,Farm share,2017,million 2017 dollars,,,159369.34
5,Home food and beverage dollar,1,Total,2018,million 2017 dollars,835639.07,56412.44,892081.76
5,Home food and beverage dollar,2,Agribusiness,2018,million 2017 dollars,14676.61,3325.28,18001.54
5,Home food and beverage dollar,3,Farm production,2018,million 2017 dollars,75488.96,11451.25,86942.14
5,Home food and beverage dollar,4,Food processing,2018,million 2017 dollars,190342.14,18551,208905.2
5,Home food and beverage dollar,5,Packaging,2018,million 2017 dollars,24357.07,11087.25,35443.91
5,Home food and beverage dollar,6,Transportation,2018,million 2017 dollars,38892.79,711.87,39605.38
5,Home food and beverage dollar,7,Wholesale trade,2018,million 2017 dollars,164753.05,-1156.88,163588.55
5,Home food and beverage dollar,8,Retail trade,2018,million 2017 dollars,224863.08,4033.05,228906.37
5,Home food and beverage dollar,9,Foodservices,2018,million 2017 dollars,4595.17,64.28,4659.49
5,Home food and beverage dollar,10,Energy,2018,million 2017 dollars,28622.64,5724.89,34347.55
5,Home food and beverage dollar,11,Finance and insurance,2018,million 2017 dollars,33947.54,1237.51,35184.79
5,Home food and beverage dollar,12,Advertising,2018,million 2017 dollars,21668.97,1041.52,22711.58
5,Home food and beverage dollar,13,Legal and accounting,2018,million 2017 dollars,13092.56,364.89,13458.45
5,Home food and beverage dollar,14,Total food dollar,2018,million 2017 dollars,,,1036054.78
5,Home food and beverage dollar,15,Domestic food dollar,2018,million 2017 dollars,,,892081.76
5,Home food and beverage dollar,16,Farm share,2018,million 2017 dollars,,,161254.41
5,Home food and beverage dollar,1,Total,2019,million 2017 dollars,851893.27,56515.17,908351.8
5,Home food and beverage dollar,2,Agribusiness,2019,million 2017 dollars,16237.23,3455.41,19694.33
5,Home food and beverage dollar,3,Farm production,2019,million 2017 dollars,70085.25,12531.26,82613.17
5,Home food and beverage dollar,4,Food processing,2019,million 2017 dollars,193862.48,20260.98,214137.71
5,Home food and beverage dollar,5,Packaging,2019,million 2017 dollars,25490.09,11777.9,37267.92
5,Home food and beverage dollar,6,Transportation,2019,million 2017 dollars,39205.16,690.87,39895.25
5,Home food and beverage dollar,7,Wholesale trade,2019,million 2017 dollars,168873.53,-3827.69,165046.01
5,Home food and beverage dollar,8,Retail trade,2019,million 2017 dollars,231509.11,3560.92,235064.19
5,Home food and beverage dollar,9,Foodservices,2019,million 2017 dollars,4708.15,61.04,4769.15
5,Home food and beverage dollar,10,Energy,2019,million 2017 dollars,28676.69,5099.98,33776.8
5,Home food and beverage dollar,11,Finance and insurance,2019,million 2017 dollars,36348.71,1432.28,37784.13
5,Home food and beverage dollar,12,Advertising,2019,million 2017 dollars,23119.83,1009.58,24130.59
5,Home food and beverage dollar,13,Legal and accounting,2019,million 2017 dollars,13116.33,356.03,13473.21
5,Home food and beverage dollar,14,Total food dollar,2019,million 2017 dollars,,,1059438.97
5,Home food and beverage dollar,15,Domestic food dollar,2019,million 2017 dollars,,,908351.8
5,Home food and beverage dollar,16,Farm share,2019,million 2017 dollars,,,161203.43
5,Home food and beverage dollar,1,Total,2020,million 2017 dollars,922061.91,56991.54,978987.64
5,Home food and beverage dollar,2,Agribusiness,2020,million 2017 dollars,18061.45,3763.76,21824.72
5,Home food and beverage dollar,3,Farm production,2020,million 2017 dollars,70107.27,11820.84,81930.95
5,Home food and beverage dollar,4,Food processing,2020,million 2017 dollars,214371.22,22110.14,236475.14
5,Home food and beverage dollar,5,Packaging,2020,million 2017 dollars,27302.39,12340.14,39643.34
5,Home food and beverage dollar,6,Transportation,2020,million 2017 dollars,42159.36,-111.7,42045.76
5,Home food and beverage dollar,7,Wholesale trade,2020,million 2017 dollars,185207.45,-3868.47,181330.64
5,Home food and beverage dollar,8,Retail trade,2020,million 2017 dollars,251062.78,3406.39,254489.78
5,Home food and beverage dollar,9,Foodservices,2020,million 2017 dollars,3551.28,45.25,3596.3
5,Home food and beverage dollar,10,Energy,2020,million 2017 dollars,28931.25,4288.11,33220.68
5,Home food and beverage dollar,11,Finance and insurance,2020,million 2017 dollars,40639.71,1585.83,42226.24
5,Home food and beverage dollar,12,Advertising,2020,million 2017 dollars,26190.45,1071.65,27262.96
5,Home food and beverage dollar,13,Legal and accounting,2020,million 2017 dollars,13922.8,367.91,14290.79
5,Home food and beverage dollar,14,Total food dollar,2020,million 2017 dollars,,,1139037.61
5,Home food and beverage dollar,15,Domestic food dollar,2020,million 2017 dollars,,,978987.64
5,Home food and beverage dollar,16,Farm share,2020,million 2017 dollars,,,165945.88
5,Home food and beverage dollar,1,Total,2021,million 2017 dollars,924162.86,57682.47,981872.5
5,Home food and beverage dollar,2,Agribusiness,2021,million 2017 dollars,14572.76,3632.11,18205.39
5,Home food and beverage dollar,3,Farm production,2021,million 2017 dollars,86477.79,12194.78,98668.41
5,Home food and beverage dollar,4,Food processing,2021,million 2017 dollars,222956.64,19766.71,242719.66
5,Home food and beverage dollar,5,Packaging,2021,million 2017 dollars,25397.19,14635.95,40032.45
5,Home food and beverage dollar,6,Transportation,2021,million 2017 dollars,41458.11,-62.55,41397.07
5,Home food and beverage dollar,7,Wholesale trade,2021,million 2017 dollars,179432.87,-3621.27,175811.92
5,Home food and beverage dollar,8,Retail trade,2021,million 2017 dollars,235862.08,3723.34,239572.31
5,Home food and beverage dollar,9,Foodservices,2021,million 2017 dollars,4832.32,69.07,4901.45
5,Home food and beverage dollar,10,Energy,2021,million 2017 dollars,28317.49,4634.01,32951.24
5,Home food and beverage dollar,11,Finance and insurance,2021,million 2017 dollars,39994.02,1519.28,41513.23
5,Home food and beverage dollar,12,Advertising,2021,million 2017 dollars,28117.96,1192.23,29309.25
5,Home food and beverage dollar,13,Legal and accounting,2021,million 2017 dollars,13626.62,376.36,14003.01
5,Home food and beverage dollar,14,Total food dollar,2021,million 2017 dollars,,,1158822.19
5,Home food and beverage dollar,15,Domestic food dollar,2021,million 2017 dollars,,,981872.5
5,Home food and beverage dollar,16,Farm share,2021,million 2017 dollars,,,168402.58
5,Home food and beverage dollar,1,Total,2022,million 2017 dollars,893765.73,57958.37,951809.11
5,Home food and beverage dollar,2,Agribusiness,2022,million 2017 dollars,13418.45,3347.53,16766.36
5,Home food and beverage dollar,3,Farm production,2022,million 2017 dollars,92143.11,13084.57,105226.3
5,Home food and beverage dollar,4,Food processing,2022,million 2017 dollars,213037.38,19417.77,232448.71
5,Home food and beverage dollar,5,Packaging,2022,million 2017 dollars,23006.04,14777.76,37784.3
5,Home food and beverage dollar,6,Transportation,2022,million 2017 dollars,38877.46,-191.42,38685.05
5,Home food and beverage dollar,7,Wholesale trade,2022,million 2017 dollars,164381.47,-3464.38,160910.91
5,Home food and beverage dollar,8,Retail trade,2022,million 2017 dollars,232272.46,3926.22,236198.83
5,Home food and beverage dollar,9,Foodservices,2022,million 2017 dollars,5169.24,73.41,5242.84
5,Home food and beverage dollar,10,Energy,2022,million 2017 dollars,28135.76,4264.03,32401.06
5,Home food and beverage dollar,11,Finance and insurance,2022,million 2017 dollars,38054.6,1453.53,39510.03
5,Home food and beverage dollar,12,Advertising,2022,million 2017 dollars,27407.2,1231.99,28638.58
5,Home food and beverage dollar,13,Legal and accounting,2022,million 2017 dollars,13537.58,398.09,13935.36
5,Home food and beverage dollar,14,Total food dollar,2022,million 2017 dollars,,,1141382.24
5,Home food and beverage dollar,15,Domestic food dollar,2022,million 2017 dollars,,,951809.11
5,Home food and beverage dollar,16,Farm share,2022,million 2017 dollars,,,168447.76
5,Home food and beverage dollar,1,Total,2023,million 2017 dollars,885325.2,53713.5,939074.52
5,Home food and beverage dollar,2,Agribusiness,2023,million 2017 dollars,13409.23,3279.43,16689.36
5,Home food and beverage dollar,3,Farm production,2023,million 2017 dollars,89328.19,11018.26,100345.5
5,Home food and beverage dollar,4,Food processing,2023,million 2017 dollars,215387.83,18966.48,234356.21
5,Home food and beverage dollar,5,Packaging,2023,million 2017 dollars,22962.11,13570.26,36532.96
5,Home food and beverage dollar,6,Transportation,2023,million 2017 dollars,35988.91,-14.48,35975.35
5,Home food and beverage dollar,7,Wholesale trade,2023,million 2017 dollars,156077.81,-3285.53,152797.27
5,Home food and beverage dollar,8,Retail trade,2023,million 2017 dollars,230913.43,3437.43,234341.05
5,Home food and beverage dollar,9,Foodservices,2023,million 2017 dollars,5136.75,64.66,5201.31
5,Home food and beverage dollar,10,Energy,2023,million 2017 dollars,27534.3,4181.44,31715.69
5,Home food and beverage dollar,11,Finance and insurance,2023,million 2017 dollars,42094.41,1311.64,43406.53
5,Home food and beverage dollar,12,Advertising,2023,million 2017 dollars,27942.66,1151.82,29094.27
5,Home food and beverage dollar,13,Legal and accounting,2023,million 2017 dollars,13510.95,356.73,13868.17
5,Home food and beverage dollar,14,Total food dollar,2023,million 2017 dollars,,,1119259.35
5,Home food and beverage dollar,15,Domestic food dollar,2023,million 2017 dollars,,,939074.52
5,Home food and beverage dollar,16,Farm share,2023,million 2017 dollars,,,162079.8
6,Away food and beverage dollar,1,Total,1993,million 2017 dollars,,14502.72,340517.33
6,Away food and beverage dollar,2,Agribusiness,1993,million 2017 dollars,,449.68,4418.04
6,Away food and beverage dollar,3,Farm production,1993,million 2017 dollars,,920.03,10530.03
6,Away food and beverage dollar,4,Food processing,1993,million 2017 dollars,,1360.55,20992.36
6,Away food and beverage dollar,5,Packaging,1993,million 2017 dollars,,2145.7,11359.28
6,Away food and beverage dollar,6,Transportation,1993,million 2017 dollars,,585.59,9020.31
6,Away food and beverage dollar,7,Wholesale trade,1993,million 2017 dollars,,-200.9,16458.99
6,Away food and beverage dollar,8,Retail trade,1993,million 2017 dollars,,27.57,2100.19
6,Away food and beverage dollar,9,Foodservices,1993,million 2017 dollars,,4718.87,219912.62
6,Away food and beverage dollar,10,Energy,1993,million 2017 dollars,,3459.24,14571.42
6,Away food and beverage dollar,11,Finance and insurance,1993,million 2017 dollars,,162.32,10328.98
6,Away food and beverage dollar,12,Advertising,1993,million 2017 dollars,,304.9,10013.44
6,Away food and beverage dollar,13,Legal and accounting,1993,million 2017 dollars,,66.4,5311.67
6,Away food and beverage dollar,14,Total food dollar,1993,million 2017 dollars,,,369520.38
6,Away food and beverage dollar,15,Domestic food dollar,1993,million 2017 dollars,,,340517.32
6,Away food and beverage dollar,16,Farm share,1993,million 2017 dollars,,,21086.06
6,Away food and beverage dollar,1,Total,1994,million 2017 dollars,,15430.87,344685.21
6,Away food and beverage dollar,2,Agribusiness,1994,million 2017 dollars,,421.13,4361.79
6,Away food and beverage dollar,3,Farm production,1994,million 2017 dollars,,916.53,10521.63
6,Away food and beverage dollar,4,Food processing,1994,million 2017 dollars,,1358.59,20141.14
6,Away food and beverage dollar,5,Packaging,1994,million 2017 dollars,,2160.98,11224.61
6,Away food and beverage dollar,6,Transportation,1994,million 2017 dollars,,614.01,8844.09
6,Away food and beverage dollar,7,Wholesale trade,1994,million 2017 dollars,,-245.69,15901.29
6,Away food and beverage dollar,8,Retail trade,1994,million 2017 dollars,,25.99,2037.51
6,Away food and beverage dollar,9,Foodservices,1994,million 2017 dollars,,4820.7,222330.37
6,Away food and beverage dollar,10,Energy,1994,million 2017 dollars,,4179.61,16184.55
6,Away food and beverage dollar,11,Finance and insurance,1994,million 2017 dollars,,205.93,11529.76
6,Away food and beverage dollar,12,Advertising,1994,million 2017 dollars,,302.59,9860.53
6,Away food and beverage dollar,13,Legal and accounting,1994,million 2017 dollars,,71.45,5494.98
6,Away food and beverage dollar,14,Total food dollar,1994,million 2017 dollars,,,374047.08
6,Away food and beverage dollar,15,Domestic food dollar,1994,million 2017 dollars,,,344685.21
6,Away food and beverage dollar,16,Farm share,1994,million 2017 dollars,,,21325.45
6,Away food and beverage dollar,1,Total,1995,million 2017 dollars,,16463.86,345095.28
6,Away food and beverage dollar,2,Agribusiness,1995,million 2017 dollars,,454.75,4683.39
6,Away food and beverage dollar,3,Farm production,1995,million 2017 dollars,,1021.11,11321.42
6,Away food and beverage dollar,4,Food processing,1995,million 2017 dollars,,1381.05,20291.23
6,Away food and beverage dollar,5,Packaging,1995,million 2017 dollars,,2085.22,10583.47
6,Away food and beverage dollar,6,Transportation,1995,million 2017 dollars,,639.23,8859.23
6,Away food and beverage dollar,7,Wholesale trade,1995,million 2017 dollars,,-232.34,16094.89
6,Away food and beverage dollar,8,Retail trade,1995,million 2017 dollars,,29.69,2257.41
6,Away food and beverage dollar,9,Foodservices,1995,million 2017 dollars,,4912.75,219509.89
6,Away food and beverage dollar,10,Energy,1995,million 2017 dollars,,4901.39,17726.09
6,Away food and beverage dollar,11,Finance and insurance,1995,million 2017 dollars,,233.69,11978.41
6,Away food and beverage dollar,12,Advertising,1995,million 2017 dollars,,326.29,10120.35
6,Away food and beverage dollar,13,Legal and accounting,1995,million 2017 dollars,,72.99,5433.04
6,Away food and beverage dollar,14,Total food dollar,1995,million 2017 dollars,,,374618.41
6,Away food and beverage dollar,15,Domestic food dollar,1995,million 2017 dollars,,,345095.29
6,Away food and beverage dollar,16,Farm share,1995,million 2017 dollars,,,23451.28
6,Away food and beverage dollar,1,Total,1996,million 2017 dollars,,15645.17,345563.46
6,Away food and beverage dollar,2,Agribusiness,1996,million 2017 dollars,,491.97,4776.48
6,Away food and beverage dollar,3,Farm production,1996,million 2017 dollars,,1086.15,11411.91
6,Away food and beverage dollar,4,Food processing,1996,million 2017 dollars,,1454.14,21181.54
6,Away food and beverage dollar,5,Packaging,1996,million 2017 dollars,,2268.96,11171.38
6,Away food and beverage dollar,6,Transportation,1996,million 2017 dollars,,605.43,8682.17
6,Away food and beverage dollar,7,Wholesale trade,1996,million 2017 dollars,,-265.21,17112.16
6,Away food and beverage dollar,8,Retail trade,1996,million 2017 dollars,,31.64,2238.51
6,Away food and beverage dollar,9,Foodservices,1996,million 2017 dollars,,5061.81,220237.3
6,Away food and beverage dollar,10,Energy,1996,million 2017 dollars,,3726.12,15607.55
6,Away food and beverage dollar,11,Finance and insurance,1996,million 2017 dollars,,233.39,11854
6,Away food and beverage dollar,12,Advertising,1996,million 2017 dollars,,334.23,10004.21
6,Away food and beverage dollar,13,Legal and accounting,1996,million 2017 dollars,,71.69,5270.81
6,Away food and beverage dollar,14,Total food dollar,1996,million 2017 dollars,,,375307.2
6,Away food and beverage dollar,15,Domestic food dollar,1996,million 2017 dollars,,,345563.45
6,Away food and beverage dollar,16,Farm share,1996,million 2017 dollars,,,23497.37
6,Away food and beverage dollar,1,Total,1997,million 2017 dollars,332280.42,17393.01,349714.84
6,Away food and beverage dollar,2,Agribusiness,1997,million 2017 dollars,4570.43,596.19,5166.61
6,Away food and beverage dollar,3,Farm production,1997,million 2017 dollars,11117.52,1373.34,12490.86
6,Away food and beverage dollar,4,Food processing,1997,million 2017 dollars,23686.67,1836.34,25523.02
6,Away food and beverage dollar,5,Packaging,1997,million 2017 dollars,9026.33,2592.96,11619.3
6,Away food and beverage dollar,6,Transportation,1997,million 2017 dollars,7518.45,432.03,7950.46
6,Away food and beverage dollar,7,Wholesale trade,1997,million 2017 dollars,18032.44,-278.17,17754.26
6,Away food and beverage dollar,8,Retail trade,1997,million 2017 dollars,2789.92,43.42,2833.35
6,Away food and beverage dollar,9,Foodservices,1997,million 2017 dollars,213499.77,5318.9,218818.67
6,Away food and beverage dollar,10,Energy,1997,million 2017 dollars,12258.92,4302.08,16561.01
6,Away food and beverage dollar,11,Finance and insurance,1997,million 2017 dollars,11052.34,166.8,11219.13
6,Away food and beverage dollar,12,Advertising,1997,million 2017 dollars,9018.48,319.6,9338.1
6,Away food and beverage dollar,13,Legal and accounting,1997,million 2017 dollars,4932.74,61.74,4994.49
6,Away food and beverage dollar,14,Total food dollar,1997,million 2017 dollars,,,380845.71
6,Away food and beverage dollar,15,Domestic food dollar,1997,million 2017 dollars,,,349714.84
6,Away food and beverage dollar,16,Farm share,1997,million 2017 dollars,,,25496.52
6,Away food and beverage dollar,1,Total,1998,million 2017 dollars,336621.84,17152.31,353776.13
6,Away food and beverage dollar,2,Agribusiness,1998,million 2017 dollars,4514.4,574.91,5089.3
6,Away food and beverage dollar,3,Farm production,1998,million 2017 dollars,10929.21,1613.2,12542.42
6,Away food and beverage dollar,4,Food processing,1998,million 2017 dollars,24741.33,1901.14,26642.48
6,Away food and beverage dollar,5,Packaging,1998,million 2017 dollars,9107.17,2638.52,11745.7
6,Away food and beverage dollar,6,Transportation,1998,million 2017 dollars,7565.04,566.64,8131.67
6,Away food and beverage dollar,7,Wholesale trade,1998,million 2017 dollars,18314.06,-181.09,18132.96
6,Away food and beverage dollar,8,Retail trade,1998,million 2017 dollars,2799.38,46.52,2845.91
6,Away food and beverage dollar,9,Foodservices,1998,million 2017 dollars,219183.53,5214.84,224398.36
6,Away food and beverage dollar,10,Energy,1998,million 2017 dollars,11667.83,3632.05,15299.9
6,Away food and beverage dollar,11,Finance and insurance,1998,million 2017 dollars,11334.67,283.36,11618.02
6,Away food and beverage dollar,12,Advertising,1998,million 2017 dollars,8903.96,387.77,9291.74
6,Away food and beverage dollar,13,Legal and accounting,1998,million 2017 dollars,5104.42,81.19,5185.63
6,Away food and beverage dollar,14,Total food dollar,1998,million 2017 dollars,,,389525.59
6,Away food and beverage dollar,15,Domestic food dollar,1998,million 2017 dollars,,,353776.14
6,Away food and beverage dollar,16,Farm share,1998,million 2017 dollars,,,25671.42
6,Away food and beverage dollar,1,Total,1999,million 2017 dollars,340239.16,16700.24,356960.57
6,Away food and beverage dollar,2,Agribusiness,1999,million 2017 dollars,3683.48,548.94,4232.41
6,Away food and beverage dollar,3,Farm production,1999,million 2017 dollars,8860.8,1385.76,10246.56
6,Away food and beverage dollar,4,Food processing,1999,million 2017 dollars,23449.37,1677.55,25126.92
6,Away food and beverage dollar,5,Packaging,1999,million 2017 dollars,8923.33,2636.78,11560.11
6,Away food and beverage dollar,6,Transportation,1999,million 2017 dollars,6887.54,518.46,7405.99
6,Away food and beverage dollar,7,Wholesale trade,1999,million 2017 dollars,16788.36,-122.92,16665.45
6,Away food and beverage dollar,8,Retail trade,1999,million 2017 dollars,2245.67,41.86,2287.53
6,Away food and beverage dollar,9,Foodservices,1999,million 2017 dollars,230223.58,4990.15,235213.73
6,Away food and beverage dollar,10,Energy,1999,million 2017 dollars,12746.55,4066.97,16813.51
6,Away food and beverage dollar,11,Finance and insurance,1999,million 2017 dollars,11076.41,295.97,11372.37
6,Away food and beverage dollar,12,Advertising,1999,million 2017 dollars,8817.06,375.17,9192.22
6,Away food and beverage dollar,13,Legal and accounting,1999,million 2017 dollars,5250.19,82.64,5332.84
6,Away food and beverage dollar,14,Total food dollar,1999,million 2017 dollars,,,396618.33
6,Away food and beverage dollar,15,Domestic food dollar,1999,million 2017 dollars,,,356960.57
6,Away food and beverage dollar,16,Farm share,1999,million 2017 dollars,,,21934.58
6,Away food and beverage dollar,1,Total,2000,million 2017 dollars,349790.99,16998.16,366814.03
6,Away food and beverage dollar,2,Agribusiness,2000,million 2017 dollars,3139.27,494.33,3633.6
6,Away food and beverage dollar,3,Farm production,2000,million 2017 dollars,8259.6,1202.73,9462.32
6,Away food and beverage dollar,4,Food processing,2000,million 2017 dollars,20156.12,1501.71,21657.83
6,Away food and beverage dollar,5,Packaging,2000,million 2017 dollars,8861.9,2737.35,11599.25
6,Away food and beverage dollar,6,Transportation,2000,million 2017 dollars,6304.11,518.52,6822.61
6,Away food and beverage dollar,7,Wholesale trade,2000,million 2017 dollars,16290.74,-113.25,16177.49
6,Away food and beverage dollar,8,Retail trade,2000,million 2017 dollars,1972.47,38.38,2010.84
6,Away food and beverage dollar,9,Foodservices,2000,million 2017 dollars,242954.88,4864.95,247819.84
6,Away food and beverage dollar,10,Energy,2000,million 2017 dollars,13796.73,4853.42,18650.16
6,Away food and beverage dollar,11,Finance and insurance,2000,million 2017 dollars,12242.52,353.17,12595.69
6,Away food and beverage dollar,12,Advertising,2000,million 2017 dollars,9278.11,392.46,9670.57
6,Away food and beverage dollar,13,Legal and accounting,2000,million 2017 dollars,5885.34,89.48,5974.82
6,Away food and beverage dollar,14,Total food dollar,2000,million 2017 dollars,,,411322.18
6,Away food and beverage dollar,15,Domestic food dollar,2000,million 2017 dollars,,,366814.03
