source_desc,sector_desc,group_desc,commodity_desc,statisticcat_desc,short_desc,domain_desc,class_desc,state_name,year,month,month_id,freq_desc,unit_desc,nominal_price
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1928,SEP,9,MONTHLY,$ / BU,0.951
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1928,OCT,10,MONTHLY,$ / BU,0.847
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1928,NOV,11,MONTHLY,$ / BU,0.754
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1928,DEC,12,MONTHLY,$ / BU,0.761
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1927,MARKETING YEAR,0,ANNUAL,$ / BU,0.804
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1927,JAN,1,MONTHLY,$ / BU,0.643
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1927,FEB,2,MONTHLY,$ / BU,0.665
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1927,MAR,3,MONTHLY,$ / BU,0.652
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1927,APR,4,MONTHLY,$ / BU,0.656
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1927,MAY,5,MONTHLY,$ / BU,0.73
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1927,JUN,6,MONTHLY,$ / BU,0.889
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1927,JUL,7,MONTHLY,$ / BU,0.924
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1927,AUG,8,MONTHLY,$ / BU,0.977
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1927,SEP,9,MONTHLY,$ / BU,0.953
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1927,OCT,10,MONTHLY,$ / BU,0.876
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1927,NOV,11,MONTHLY,$ / BU,0.737
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1927,DEC,12,MONTHLY,$ / BU,0.751
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1926,MARKETING YEAR,0,ANNUAL,$ / BU,0.715
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1926,JAN,1,MONTHLY,$ / BU,0.696
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1926,FEB,2,MONTHLY,$ / BU,0.685
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1926,MAR,3,MONTHLY,$ / BU,0.666
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1926,APR,4,MONTHLY,$ / BU,0.657
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1926,MAY,5,MONTHLY,$ / BU,0.671
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1926,JUN,6,MONTHLY,$ / BU,0.686
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1926,JUL,7,MONTHLY,$ / BU,0.715
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1926,AUG,8,MONTHLY,$ / BU,0.795
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1926,SEP,9,MONTHLY,$ / BU,0.762
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1926,OCT,10,MONTHLY,$ / BU,0.745
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1926,NOV,11,MONTHLY,$ / BU,0.66
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1926,DEC,12,MONTHLY,$ / BU,0.645
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1925,MARKETING YEAR,0,ANNUAL,$ / BU,0.654
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1925,JAN,1,MONTHLY,$ / BU,1.12
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1925,FEB,2,MONTHLY,$ / BU,1.14
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1925,MAR,3,MONTHLY,$ / BU,1.12
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1925,APR,4,MONTHLY,$ / BU,1.04
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1925,MAY,5,MONTHLY,$ / BU,1.08
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1925,JUN,6,MONTHLY,$ / BU,1.11
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1925,JUL,7,MONTHLY,$ / BU,1.04
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1925,AUG,8,MONTHLY,$ / BU,1.07
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1925,SEP,9,MONTHLY,$ / BU,0.988
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1925,OCT,10,MONTHLY,$ / BU,0.83
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1925,NOV,11,MONTHLY,$ / BU,0.746
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1925,DEC,12,MONTHLY,$ / BU,0.707
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1924,MARKETING YEAR,0,ANNUAL,$ / BU,1.02
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1924,JAN,1,MONTHLY,$ / BU,0.736
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1924,FEB,2,MONTHLY,$ / BU,0.765
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1924,MAR,3,MONTHLY,$ / BU,0.772
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1924,APR,4,MONTHLY,$ / BU,0.782
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1924,MAY,5,MONTHLY,$ / BU,0.786
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1924,JUN,6,MONTHLY,$ / BU,0.808
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1924,JUL,7,MONTHLY,$ / BU,0.983
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1924,AUG,8,MONTHLY,$ / BU,1.07
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1924,SEP,9,MONTHLY,$ / BU,1.1
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1924,OCT,10,MONTHLY,$ / BU,1.09
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1924,NOV,11,MONTHLY,$ / BU,0.996
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1924,DEC,12,MONTHLY,$ / BU,1.06
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1923,MARKETING YEAR,0,ANNUAL,$ / BU,0.76
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1923,JAN,1,MONTHLY,$ / BU,0.702
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1923,FEB,2,MONTHLY,$ / BU,0.725
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1923,MAR,3,MONTHLY,$ / BU,0.753
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1923,APR,4,MONTHLY,$ / BU,0.796
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1923,MAY,5,MONTHLY,$ / BU,0.84
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1923,JUN,6,MONTHLY,$ / BU,0.858
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1923,JUL,7,MONTHLY,$ / BU,0.87
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1923,AUG,8,MONTHLY,$ / BU,0.87
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1923,SEP,9,MONTHLY,$ / BU,0.862
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1923,OCT,10,MONTHLY,$ / BU,0.848
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1923,NOV,11,MONTHLY,$ / BU,0.783
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1923,DEC,12,MONTHLY,$ / BU,0.722
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1922,MARKETING YEAR,0,ANNUAL,$ / BU,0.688
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1922,JAN,1,MONTHLY,$ / BU,0.446
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1922,FEB,2,MONTHLY,$ / BU,0.503
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1922,MAR,3,MONTHLY,$ / BU,0.558
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1922,APR,4,MONTHLY,$ / BU,0.583
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1922,MAY,5,MONTHLY,$ / BU,0.606
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1922,JUN,6,MONTHLY,$ / BU,0.619
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1922,JUL,7,MONTHLY,$ / BU,0.633
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1922,AUG,8,MONTHLY,$ / BU,0.636
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1922,SEP,9,MONTHLY,$ / BU,0.622
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1922,OCT,10,MONTHLY,$ / BU,0.622
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1922,NOV,11,MONTHLY,$ / BU,0.644
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1922,DEC,12,MONTHLY,$ / BU,0.676
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1921,MARKETING YEAR,0,ANNUAL,$ / BU,0.464
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1921,JAN,1,MONTHLY,$ / BU,0.646
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1921,FEB,2,MONTHLY,$ / BU,0.634
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1921,MAR,3,MONTHLY,$ / BU,0.638
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1921,APR,4,MONTHLY,$ / BU,0.612
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1921,MAY,5,MONTHLY,$ / BU,0.61
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1921,JUN,6,MONTHLY,$ / BU,0.624
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1921,JUL,7,MONTHLY,$ / BU,0.62
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1921,AUG,8,MONTHLY,$ / BU,0.59
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1921,SEP,9,MONTHLY,$ / BU,0.536
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1921,OCT,10,MONTHLY,$ / BU,0.46
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1921,NOV,11,MONTHLY,$ / BU,0.417
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1921,DEC,12,MONTHLY,$ / BU,0.428
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1920,MARKETING YEAR,0,ANNUAL,$ / BU,0.54
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1920,JAN,1,MONTHLY,$ / BU,1.44
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1920,FEB,2,MONTHLY,$ / BU,1.48
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1920,MAR,3,MONTHLY,$ / BU,1.54
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1920,APR,4,MONTHLY,$ / BU,1.64
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1920,MAY,5,MONTHLY,$ / BU,1.77
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1920,JUN,6,MONTHLY,$ / BU,1.85
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1920,JUL,7,MONTHLY,$ / BU,1.75
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1920,AUG,8,MONTHLY,$ / BU,1.6
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1920,SEP,9,MONTHLY,$ / BU,1.38
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1920,OCT,10,MONTHLY,$ / BU,1.04
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1920,NOV,11,MONTHLY,$ / BU,0.772
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1920,DEC,12,MONTHLY,$ / BU,0.668
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1919,MARKETING YEAR,0,ANNUAL,$ / BU,1.44
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1919,JAN,1,MONTHLY,$ / BU,1.41
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1919,FEB,2,MONTHLY,$ / BU,1.38
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1919,MAR,3,MONTHLY,$ / BU,1.43
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1919,APR,4,MONTHLY,$ / BU,1.56
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1919,MAY,5,MONTHLY,$ / BU,1.67
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1919,JUN,6,MONTHLY,$ / BU,1.74
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1919,JUL,7,MONTHLY,$ / BU,1.84
SURVEY,CROPS,FIELD CROPS,CORN,PRICE RECEIVED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,ALL CLASSES,US TOTAL,1919,AUG,8,MONTHLY,$ / BU,1.88
